"Tabela 6588 - Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras"
"Variável - Produção (Toneladas)"
"Unidade da Federação","Mês x Produto das lavouras"
"Unidade da Federação","setembro 2006",,"outubro 2006",,"novembro 2006",,"dezembro 2006",,"janeiro 2007",,"fevereiro 2007",,"março 2007",,"abril 2007",,"maio 2007",,"junho 2007",,"julho 2007",,"agosto 2007",,"setembro 2007",,"outubro 2007",,"novembro 2007",,"dezembro 2007",,"janeiro 2008",,"fevereiro 2008",,"março 2008",,"abril 2008",,"maio 2008",,"junho 2008",,"julho 2008",,"agosto 2008",,"setembro 2008",,"outubro 2008",,"novembro 2008",,"dezembro 2008",,"janeiro 2009",,"fevereiro 2009",,"março 2009",,"abril 2009",,"maio 2009",,"junho 2009",,"julho 2009",,"agosto 2009",,"setembro 2009",,"outubro 2009",,"novembro 2009",,"dezembro 2009",,"janeiro 2010",,"fevereiro 2010",,"março 2010",,"abril 2010",,"maio 2010",,"junho 2010",,"julho 2010",,"agosto 2010",,"setembro 2010",,"outubro 2010",,"novembro 2010",,"dezembro 2010",,"janeiro 2011",,"fevereiro 2011",,"março 2011",,"abril 2011",,"maio 2011",,"junho 2011",,"julho 2011",,"agosto 2011",,"setembro 2011",,"outubro 2011",,"novembro 2011",,"dezembro 2011",,"janeiro 2012",,"fevereiro 2012",,"março 2012",,"abril 2012",,"maio 2012",,"junho 2012",,"julho 2012",,"agosto 2012",,"setembro 2012",,"outubro 2012",,"novembro 2012",,"dezembro 2012",,"janeiro 2013",,"fevereiro 2013",,"março 2013",,"abril 2013",,"maio 2013",,"junho 2013",,"julho 2013",,"agosto 2013",,"setembro 2013",,"outubro 2013",,"novembro 2013",,"dezembro 2013",,"janeiro 2014",,"fevereiro 2014",,"março 2014",,"abril 2014",,"maio 2014",,"junho 2014",,"julho 2014",,"agosto 2014",,"setembro 2014",,"outubro 2014",,"novembro 2014",,"dezembro 2014",,"janeiro 2015",,"fevereiro 2015",,"março 2015",,"abril 2015",,"maio 2015",,"junho 2015",,"julho 2015",,"agosto 2015",,"setembro 2015",,"outubro 2015",,"novembro 2015",,"dezembro 2015",,"janeiro 2016",,"fevereiro 2016",,"março 2016",,"abril 2016",,"maio 2016",,"junho 2016",,"julho 2016",,"agosto 2016",,"setembro 2016",,"outubro 2016",,"novembro 2016",,"dezembro 2016",,"janeiro 2017",,"fevereiro 2017",,"março 2017",,"abril 2017",,"maio 2017",,"junho 2017",,"julho 2017",,"agosto 2017",,"setembro 2017",,"outubro 2017",,"novembro 2017",,"dezembro 2017",,"janeiro 2018",,"fevereiro 2018",,"março 2018",,"abril 2018",,"maio 2018",,"junho 2018",,"julho 2018",,"agosto 2018",,"setembro 2018",,"outubro 2018",,"novembro 2018",,"dezembro 2018",,"janeiro 2019",,"fevereiro 2019",,"março 2019",,"abril 2019",,"maio 2019",,"junho 2019",,"julho 2019",,"agosto 2019",,"setembro 2019",,"outubro 2019",,"novembro 2019",,"dezembro 2019",,"janeiro 2020",,"fevereiro 2020",,"março 2020",,"abril 2020",,"maio 2020",,"junho 2020",,"julho 2020",,"agosto 2020",,"setembro 2020",,"outubro 2020",,"novembro 2020",,"dezembro 2020",,"janeiro 2021",,"fevereiro 2021",,"março 2021",,"abril 2021",,"maio 2021",,"junho 2021",,"julho 2021",,"agosto 2021",,"setembro 2021",,"outubro 2021",,"novembro 2021",,"dezembro 2021",,"janeiro 2022",,"fevereiro 2022",,"março 2022",,"abril 2022",,"maio 2022",,"junho 2022",,"julho 2022",,"agosto 2022",,"setembro 2022",,"outubro 2022",,"novembro 2022",,"dezembro 2022",,"janeiro 2023",,"fevereiro 2023"
"Unidade da Federação","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)","Total","1.13 Milho (1ª Safra)"
"Rondônia","..","266410","..","268029","..","264429","..","264430","..","255167","..","255167","..","255628","..","257712","..","256811","..","255343","..","255307","..","256428","..","256428","..","256428","..","256428","..","249927","..","293385","..","293385","..","295422","..","311132","..","305372","..","305372","..","305552","..","305086","..","305386","..","305386","..","305602","..","305601","..","295150","..","295150","..","330447","..","330447","..","332856","..","332916","..","341987","..","333282","..","368112","..","368112","..","368112","..","368112","..","424911","..","440984","..","442702","..","442702","..","378839","..","378839","..","378839","..","367722","..","366405","..","366635","..","365980","..","365980","..","417730","..","418265","..","413378","..","416249","..","412576","..","365096","..","365096","..","365096","..","365096","..","365096","..","365096","..","365096","..","378012","..","378012","..","378012","..","458576","..","462158","..","462158","..","535827","..","535827","..","535827","..","535827","..","535827","..","535827","..","379100","..","379100","..","430511","..","430511","..","427870","..","427341","..","455099","..","455099","..","455099","..","455099","..","455099","..","448599","..","395697","..","395697","..","115101","..","109651","..","107820","..","100922","..","96119","..","95289","..","95289","..","95501","..","95501","..","95581","..","94411","..","93323","..","95801","..","94492","..","94270","..","93513","..","92850","..","92683","..","92482","..","91903","..","91696","..","91696","..","85744","..","84305","..","84835","..","95259","..","99065","..","103955","..","103955","..","103806","..","103779","..","106038","..","105948","..","98960","..","93344","..","93344","..","116589","..","116491","..","116558","..","116320","..","116320","..","116320","..","116320","..","116320","..","116320","..","118317","..","93344","..","93344","..","93344","..","117408","..","117408","..","117408","..","117367","..","117367","..","117367","..","116102","..","112377","..","112377","..","104681","..","104681","..","104681","..","117505","..","117505","..","117505","..","117505","..","117505","..","117505","..","123068","..","123068","..","123068","..","130111","..","130111","..","130111","..","142449","..","142449","..","142449","..","142449","..","142449","..","142449","..","142628","..","142628","..","143348","..","135862","..","135862","..","135862","..","135862","..","135862","..","135871","..","136491","..","136786","..","141819","..","260562","..","260562","..","270995","..","270015","..","270015","..","270015","..","274581","..","274581","..","274581","..","245456","..","298789","..","75855","..","78317","..","78317","..","79680","..","89968","..","89968"
"Acre","..","56332","..","56332","..","56332","..","56332","..","54397","..","55943","..","56216","..","56216","..","56216","..","56216","..","56216","..","56216","..","56216","..","56363","..","56363","..","55439","..","39294","..","39294","..","41974","..","41974","..","41974","..","41974","..","41974","..","41974","..","46369","..","46369","..","46369","..","46369","..","44243","..","44243","..","44243","..","44336","..","44336","..","44336","..","44336","..","51293","..","51293","..","51293","..","50743","..","57293","..","45525","..","57814","..","57814","..","57814","..","57814","..","57293","..","57293","..","56854","..","58397","..","58966","..","58966","..","58966","..","82883","..","83122","..","86108","..","86108","..","86108","..","86108","..","82180","..","81775","..","82018","..","82018","..","82018","..","81793","..","102498","..","102633","..","102633","..","102633","..","100387","..","100387","..","100387","..","100387","..","98440","..","96687","..","96687","..","96687","..","115601","..","115601","..","111638","..","111638","..","111638","..","112141","..","112141","..","112141","..","112141","..","112141","..","111294","..","108955","..","115859","..","115291","..","115291","..","119422","..","119422","..","117618","..","117618","..","107961","..","107961","..","101239","..","101239","..","101738","..","99421","..","101249","..","101701","..","101701","..","96272","..","96272","..","96272","..","96272","..","96272","..","96272","..","96272","..","93865","..","97876","..","99388","..","99388","..","98206","..","93437","..","86645","..","86645","..","85882","..","85882","..","85882","..","83336","..","80921","..","87493","..","87493","..","79914","..","81970","..","82370","..","80719","..","80257","..","80257","..","80257","..","80022","..","80022","..","83248","..","82822","..","82822","..","80479","..","80479","..","80479","..","80479","..","83784","..","81535","..","77751","..","77751","..","77751","..","77751","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74292","..","74079","..","74079","..","74079","..","67483","..","67483","..","68192","..","68192","..","68192","..","68192","..","68192","..","68192","..","68305","..","69989","..","69989","..","70490","..","70386","..","72537","..","77480","..","77480","..","78730","..","78730","..","78730","..","78730","..","78036","..","76261","..","76261","..","76261","..","77722","..","79982","..","91480","..","91480","..","91480","..","91480","..","91480","..","91480","..","92653","..","90841","..","90841"
"Amazonas","..","22076","..","22076","..","27795","..","17604","..","22975","..","45619","..","45619","..","45619","..","44657","..","44750","..","44870","..","44315","..","43895","..","43895","..","43895","..","30641","..","42183","..","31904","..","30878","..","30872","..","30872","..","30872","..","35326","..","35326","..","35326","..","35326","..","35326","..","35326","..","31154","..","31154","..","31154","..","31154","..","30000","..","30000","..","30000","..","30000","..","30000","..","30000","..","30000","..","30000","..","29252","..","29252","..","29252","..","29252","..","29252","..","31891","..","31891","..","31891","..","31891","..","31891","..","31891","..","31891","..","31325","..","35000","..","35000","..","35000","..","35000","..","35000","..","35000","..","35000","..","35796","..","35796","..","35796","..","35796","..","32512","..","32512","..","32512","..","37100","..","37100","..","37100","..","37100","..","37100","..","44400","..","35988","..","35988","..","35988","..","35988","..","35988","..","34121","..","30835","..","30835","..","30835","..","30235","..","30235","..","30235","..","30235","..","30235","..","30235","..","31137","..","31137","..","30235","..","30235","..","30235","..","30235","..","27250","..","27250","..","27250","..","27250","..","27250","..","27250","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","24935","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","12853","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","18894","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","19093","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","18746","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21940","..","21681","..","21681"
"Roraima","..","24000","..","24000","..","24000","..","24000","..","22017","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24000","..","24400","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","13000","..","13000","..","13000","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","12800","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","11800","..","11800","..","11800","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","13000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","6000","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","15350","..","14028","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853","..","14853"
"Pará","..","569497","..","569497","..","569497","..","576579","..","560000","..","560000","..","582505","..","582505","..","294313","..","294313","..","294313","..","568132","..","568132","..","532531","..","559358","..","562081","..","560000","..","560000","..","585285","..","585285","..","597630","..","597630","..","621771","..","622671","..","622671","..","622671","..","622671","..","621656","..","550594","..","550594","..","636292","..","636292","..","565484","..","565484","..","565484","..","566381","..","566812","..","566812","..","555488","..","552112","..","529913","..","529913","..","551512","..","515853","..","513582","..","518347","..","517020","..","540362","..","540362","..","540362","..","540362","..","540362","..","498543","..","525337","..","552420","..","558465","..","540636","..","539856","..","544831","..","544831","..","544831","..","542793","..","542793","..","541121","..","510922","..","510922","..","615040","..","615040","..","615040","..","596557","..","596557","..","598778","..","597698","..","596565","..","596649","..","596649","..","548311","..","548311","..","545566","..","550078","..","550078","..","550179","..","548629","..","548629","..","548629","..","548629","..","548629","..","548629","..","515212","..","515212","..","515212","..","515212","..","511149","..","511149","..","510964","..","510964","..","486551","..","511000","..","511000","..","511000","..","479553","..","479553","..","634976","..","631640","..","633012","..","633012","..","636008","..","635989","..","635977","..","635977","..","641895","..","637133","..","568233","..","570655","..","570655","..","578999","..","578999","..","558933","..","559108","..","559108","..","559108","..","562451","..","558517","..","557602","..","548027","..","548658","..","539675","..","539675","..","543710","..","543710","..","555800","..","555800","..","555440","..","555440","..","555440","..","555965","..","559089","..","547386","..","547386","..","547386","..","547386","..","551465","..","534685","..","537574","..","514493","..","514493","..","534923","..","534923","..","435054","..","441136","..","440822","..","440822","..","440822","..","442712","..","441712","..","441812","..","441812","..","441812","..","450321","..","506500","..","492047","..","454872","..","491816","..","491816","..","491816","..","491816","..","495441","..","495800","..","495800","..","495800","..","489547","..","489547","..","502022","..","502022","..","510606","..","510606","..","510606","..","510606","..","511668","..","511668","..","511668","..","511663","..","518447","..","518447","..","534008","..","534008","..","522240","..","525755","..","525755","..","523840","..","523747","..","523747","..","523675","..","523675","..","538795","..","538795","..","547450","..","547450"
"Amapá","..","1217","..","1530","..","1530","..","1530","..","1217","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1900","..","1816","..","1816","..","1816","..","1816","..","1816","..","1816","..","1816","..","1816","..","2354","..","2354","..","2354","..","2354","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","3010","..","2850","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3250","..","3096","..","3096","..","3650","..","3650","..","2611","..","2611","..","2611","..","2611","..","2611","..","2140","..","2611","..","2611","..","3650","..","3250","..","3250","..","1815","..","1815","..","1815","..","2110","..","2110","..","2110","..","2110","..","2110","..","2110","..","2200","..","2200","..","2355","..","2355","..","2355","..","2011","..","2011","..","2011","..","2011","..","2011","..","2011","..","2011","..","2250","..","2250","..","2250","..","2250","..","2250","..","2080","..","2080","..","1980","..","1980","..","1980","..","1980","..","1980","..","1539","..","1539","..","1780","..","1780","..","1780","..","1780","..","1650","..","1650","..","1650","..","1650","..","1650","..","1650","..","1750","..","1750","..","1680","..","1580","..","1580","..","1580","..","1580","..","1580","..","1497","..","1497","..","1517","..","1517","..","1715","..","1715","..","1670","..","1564","..","1517","..","1564","..","1564","..","1564","..","1564","..","1564","..","1564","..","1564","..","1625","..","1625","..","1590","..","1590","..","1590","..","1590","..","1590","..","1590","..","1590","..","1590","..","1155","..","1155","..","1225","..","1225","..","1225","..","1225","..","1150","..","1150","..","1150","..","1150","..","1138","..","1138","..","1138","..","1138","..","1380","..","1380","..","1380","..","1380","..","1380","..","1380","..","1380","..","1380","..","1380","..","1183","..","1183","..","1150","..","1356","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1186","..","1180","..","3360","..","3360","..","2350","..","2350","..","2350","..","2350","..","2350","..","2350","..","2350","..","2350","..","2350","..","2750","..","2750"
"Tocantins","..","142067","..","142067","..","142067","..","142067","..","173895","..","147765","..","147765","..","147765","..","147765","..","147765","..","147765","..","147765","..","146517","..","146517","..","146517","..","146517","..","162577","..","162577","..","222374","..","222374","..","189234","..","189234","..","230684","..","230684","..","230684","..","230684","..","230631","..","230631","..","225403","..","225403","..","229529","..","229529","..","219793","..","219793","..","257149","..","257149","..","257149","..","257149","..","257149","..","257149","..","229343","..","213079","..","213079","..","213079","..","213079","..","258265","..","258265","..","258265","..","282475","..","282475","..","282475","..","282475","..","272000","..","272000","..","317107","..","317107","..","317107","..","307537","..","307537","..","307537","..","307537","..","307657","..","307657","..","307657","..","307657","..","307657","..","307657","..","307657","..","307657","..","205637","..","205637","..","205637","..","205637","..","339479","..","339899","..","339899","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","204519","..","158620","..","180000","..","180000","..","180000","..","180000","..","134405","..","137911","..","137911","..","137911","..","143681","..","143681","..","143681","..","143681","..","142488","..","142488","..","142488","..","142488","..","142488","..","142488","..","219489","..","219489","..","222725","..","222725","..","222725","..","226286","..","123613","..","123613","..","165014","..","165014","..","151743","..","151743","..","151743","..","151743","..","151743","..","151743","..","151983","..","187662","..","204884","..","204884","..","224076","..","224076","..","278116","..","280431","..","285338","..","285888","..","285888","..","285888","..","283735","..","325166","..","375000","..","375000","..","375000","..","435159","..","434817","..","408770","..","418457","..","427820","..","427820","..","427820","..","427820","..","437631","..","407749","..","407749","..","407749","..","406881","..","406881","..","406881","..","412829","..","412829","..","412829","..","417426","..","420681","..","428548","..","481196","..","496779","..","496779","..","496779","..","496779","..","496779","..","463534","..","461014","..","461014","..","464277","..","464277","..","464892","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","409681","..","413945","..","413829","..","413829","..","413829","..","413829","..","413829","..","447043","..","447043","..","447043","..","447043","..","447043","..","447043","..","501857","..","501857"
